617, 2019, 2959, 318, 28, 1254, 78499, 608, 1217, 3359, 905, 1299, 110
618, 858, 7153, 926, 318, 1254, 904, 922, 923, 905, 7502, 86882, 750
619, 913, 1172, 904, 1228, 908, 1060, 2064, 969, 1276, 1307, 920, 48516
620, 858, 111, 2318, 6016, 1358, 1213, 1276, 2289, 2064, 246, 2959, 1189
621, 1193, 318, 913, 1172, 953, 1228, 1252, 1254, 106920, 608, 2019, 908
622, 858, 2918, 1221, 2502, 111, 608, 307, 994, 1147, 1217, 1945, 3462
623, 858, 745, 1203, 926, 1945, 1276, 2973, 50, 905, 3504, 3462, 904
624, 318, 1945, 913, 527, 7361, 1732, 908, 926, 1203, 899, 1252, 1272
625, 6016, 318, 4993, 1203, 858, 926, 5995, 1217, 2762, 56782, 2064, 7153
626, 745, 48516, 899, 904, 1252, 923, 232, 969, 6016, 1256, 68157, 70286
627, 1213, 1252, 1147, 1256, 908, 1136, 2692, 926, 1197, 1060, 912, 56782
628, 745, 1196, 1221, 858, 3504, 3462, 1210, 260, 31658, 1945, 1939, 1247
629, 318, 7502, 1203, 3462, 2318, 3035, 92259, 1035, 68237, 926, 3007, 994
630, 1276, 922, 969, 913, 1939, 1172, 6016, 750, 3462, 3088, 928, 903
631, 858, 1254, 527, 1221, 3462, 1193, 745, 926, 905, 1203, 50, 593
632, 905, 1172, 1228, 926, 50, 858, 1254, 534, 969, 1221, 4226, 608
633, 111, 3462, 2064, 905, 1945, 260, 6787, 858, 2318, 1250, 608, 926
634, 969, 1203, 2959, 1217, 1254, 922, 2064, 50, 4226, 1196, 1228, 904
635, 969, 858, 1221, 1217, 1252, 745, 56782, 994, 1203, 1945, 953, 3462
636, 1221, 858, 745, 4993, 50, 912, 7502, 593, 1276, 2019, 1254, 111
637, 527, 4993, 7502, 1172, 6016, 1704, 2064, 745, 1204, 969, 5971, 904
638, 318, 1945, 969, 1203, 1704, 905, 913, 260, 1952, 3462, 1228, 1224
639, 4973, 50, 858, 6016, 1197, 3462, 1148, 1221, 1276, 2064, 1207, 2318
640, 318, 3462, 926, 1203, 6016, 1217, 745, 527, 308, 356, 5995, 1952
641, 969, 2762, 2692, 5971, 4011, 858, 48516, 1276, 1945, 2064, 1198, 1148
642, 50, 908, 2804, 1060, 318, 926, 541, 2571, 1276, 1147, 55820, 4226
643, 1276, 1203, 1945, 3462, 6016, 4973, 969, 745, 905, 1225, 2064, 1228
644, 50, 1221, 296, 858, 318, 905, 260, 308, 1172, 3462, 1196, 8132
645, 2064, 55820, 2359, 5971, 318, 1060, 858, 260, 111, 1945, 1291, 905
646, 1172, 1293, 593, 318, 58559, 858, 913, 1198, 2467, 1221, 2019, 2692
647, 898, 246, 913, 1252, 2300, 1212, 903, 750, 318, 2917, 1060, 5995
648, 1203, 5995, 306, 903, 913, 1276, 926, 1252, 1193, 68157, 1060, 1224
649, 1217, 858, 3683, 3462, 1276, 4973, 2318, 2959, 308, 1948, 5418, 1196
650, 1221, 745, 318, 3462, 1254, 4235, 1304, 2542, 969, 1203, 1224, 3469
651, 969, 4993, 7153, 5952, 50, 926, 1945, 1203, 2959, 4235, 475, 296
652, 745, 306, 1060, 1203, 1254, 930, 969, 905, 994, 88125, 50, 858
653, 318, 3362, 3462, 2692, 1228, 1203, 858, 922, 1276, 233, 904, 3468
654, 912, 3462, 1945, 926, 7502, 31658, 1207, 1254, 2973, 1217, 475, 923
655, 1203, 908, 1254, 2064, 318, 2329, 5971, 7502, 1204, 1089, 903, 899
656, 1172, 1287, 1953, 3671, 50, 296, 515, 593, 318, 778, 1197, 2318
657, 969, 3462, 858, 926, 1172, 1252, 1945, 56782, 1217, 3435, 1411, 905
658, 969, 905, 2064, 2318, 6016, 1276, 858, 1945, 76093, 3683, 3462, 1939
659, 1221, 6787, 3462, 2318, 745, 905, 3035, 1247, 951, 1198, 926, 913
660, 6016, 1304, 2064, 1172, 28, 905, 318, 926, 899, 954, 1224, 1060
661, 4993, 2762, 1228, 1254, 908, 926, 50068, 858, 3683, 1221, 534, 1172
662, 858, 2064, 2019, 50, 1254, 1704, 745, 926, 3035, 31658, 58559, 1203
663, 926, 1945, 969, 318, 899, 2064, 6016, 4235, 1197, 1213, 55820, 1207
664, 1203, 1254, 1172, 1945, 905, 1252, 913, 903, 1228, 1217, 922, 3462
665, 7153, 2300, 1254, 1228, 899, 2692, 7502, 50, 4963, 916, 2542, 1204
666, 2064, 858, 1212, 969, 745, 475, 994, 750, 1945, 4878, 913, 1228
667, 318, 969, 1217, 858, 2324, 1254, 2542, 1196, 390, 2329, 4011, 6016
668, 858, 913, 905, 1228, 1276, 926, 2329, 899, 2571, 6016, 912, 969
669, 1221, 318, 1196, 1203, 858, 1276, 922, 593, 3462, 7502, 50, 6787
670, 926, 898, 1136, 899, 2804, 1203, 1276, 296, 51540, 1254, 1193, 1945
671, 527, 1207, 905, 7153, 926, 2318, 1203, 969, 7502, 3683, 899, 922
1001, 318, 858, 1228, 1221, 1945, 2064, 1254, 4235, 912, 2019, 969, 1217
1002, 50, 527, 318, 260, 858, 1196, 1221, 1247, 2019, 1148, 4973, 1060
1003, 50, 593, 318, 1196, 1198, 1219, 1276, 2571, 5952, 4993, 7502, 926
1234, 50, 1207, 926, 318, 858, 899, 56782, 1217, 916, 86882, 2064, 6016
